job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Business Analyst Intern,Launchpad Technologies,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹17,500/month","Market Research, Excel, Presentation","Exciting 1 Month internship at our Ahmedabad office! Learn Market Research, Excel, Presentation on real projects. PPO for outstanding performers.",Product Management,Full-time,2026-02-25,Internshala,0.0,
Database Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹12,000/month","Python, Pandas, PostgreSQL","Apply for Database Intern at our Ahmedabad company! Work on projects using Python, Pandas, PostgreSQL. Duration: 3 Months. Stipend provided.",Data Engineering,Part-time,2026-02-07,Internshala,0.0,
AI/ML Intern,ScaleUp Solutions,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹13,000/month","Python, TensorFlow, Keras, Pandas","Join our startup as AI/ML Intern and learn Python, TensorFlow, Keras from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Data Science,Contract,2026-02-25,Internshala,0.0,
Junior Data Scientist,PivotTech Gujarat,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹12,500/month (Stipend)","Python, TensorFlow, Keras, Pandas","We are looking for a passionate Junior Data Scientist in Ahmedabad. Great opportunity for students to gain hands-on experience with Python, TensorFlow, Keras. Certificate provided.",Data Science,Internship,2026-03-10,Internshala,0.0,
iOS Development Intern,InnovateTech AMC,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹40,500/month","Flutter, Dart, Firebase","Join our startup as iOS Development Intern and learn Flutter, Dart, Firebase from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Mobile App Development,Full-time,2026-03-22,Internshala,0.0,
Security Analyst Intern,DataFirst Analytics,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Ethical Hacking, Wireshark, Linux","Join our startup as Security Analyst Intern and learn Ethical Hacking, Wireshark, Linux from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Cybersecurity,Internship,2026-01-25,Internshala,0.0,
NLP Intern,Launchpad Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹30,000/month","Python, Machine Learning, scikit-learn, Pandas","Apply for NLP Intern at our Ahmedabad company! Work on projects using Python, Machine Learning, scikit-learn. Duration: 6 Months. Stipend provided.",Artificial Intelligence / Machine Learning,Full-time,2026-03-23,Internshala,0.0,
Junior Software Engineer,InnovateTech AMC,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹9,500/month (Stipend)","C++, DSA, OOP, Linux","Join our startup as Junior Software Engineer and learn C++, DSA, OOP from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Software Development,Internship,2026-02-22,Internshala,0.0,
Frontend Development Intern,BrainBox Labs,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"PHP, MySQL, HTML, CSS, JavaScript","We are looking for a passionate Frontend Development Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with PHP, MySQL, HTML. Certificate provided.",Web Development,Full-time,2026-02-16,Internshala,0.0,
AI Research Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹10,000/month","Python, NLP, NLTK, spaCy","Exciting 2 Months internship at our Ahmedabad office! Learn Python, NLP, NLTK on real projects. PPO for outstanding performers.",Artificial Intelligence / Machine Learning,Part-time,2026-03-02,Internshala,0.0,
Full Stack Development Intern,InnovateTech AMC,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹8,500/month (Stipend)","React, HTML, CSS, JavaScript, Git","Apply for Full Stack Development Intern at our Ahmedabad company! Work on projects using React, HTML, CSS. Duration: 2 Months. Stipend provided.",Web Development,Internship,2026-02-26,Internshala,0.0,
Machine Learning Intern,Launchpad Technologies,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Pandas, NumPy, Matplotlib","Apply for Machine Learning Intern at our Ahmedabad company! Work on projects using Python, Pandas, NumPy. Duration: 12 Months. Stipend provided.",Data Science,Internship,2026-02-18,Internshala,0.0,
AI Research Intern,NexaCode Labs,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹3,500/month (Stipend)","Python, Machine Learning, scikit-learn, Pandas","Join our startup as AI Research Intern and learn Python, Machine Learning, scikit-learn from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Artificial Intelligence / Machine Learning,Internship,2026-02-14,Internshala,0.0,
IoT Development Intern,AI Garage Ahmedabad,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹5,000/month","Arduino, C, Electronics Basics","Exciting 1 Month internship at our Ahmedabad office! Learn Arduino, C, Electronics Basics on real projects. PPO for outstanding performers.",Embedded Systems / IoT,Contract,2026-02-16,Internshala,0.0,
Junior Web Developer,Ahmedabad Startup Hub,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹23,000/month","Django, Python, HTML, CSS, SQLite","We are looking for a passionate Junior Web Developer in Ahmedabad. Great opportunity for students to gain hands-on experience with Django, Python, HTML. Certificate provided.",Web Development,Part-time,2026-02-22,Internshala,0.0,
Power BI Intern,FutureBuild Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹6,000/month (Stipend)","Python, Pandas, Matplotlib, SQL","We are looking for a passionate Power BI Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Python, Pandas, Matplotlib. Certificate provided.",Data Analytics,Internship,2026-02-13,Internshala,0.0,
SQL Developer Intern,NexaCode Labs,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹8,500/month","SQL, Python, MySQL, ETL Basics","We are looking for a passionate SQL Developer Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with SQL, Python, MySQL. Certificate provided.",Data Engineering,Part-time,2026-03-20,Internshala,0.0,
Cloud Computing Intern,ScaleUp Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹34,000/month","AWS Basics, S3, EC2, IAM","We are looking for a passionate Cloud Computing Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with AWS Basics, S3, EC2. Certificate provided.",Cloud Computing,Full-time,2026-03-09,Internshala,0.0,
Mobile App Development Intern,DevMasters India,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹18,500/month (Stipend)","Android, Java, XML, Firebase","Join our startup as Mobile App Development Intern and learn Android, Java, XML from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Mobile App Development,Internship,2026-02-16,Internshala,0.0,
Junior Data Analyst,ScaleUp Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹17,000/month (Stipend)","Tableau, SQL, Excel, Google Sheets","Join our startup as Junior Data Analyst and learn Tableau, SQL, Excel from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Data Analytics,Internship,2026-03-13,Internshala,0.0,
Mobile App Development Intern,FutureBuild Technologies,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹6,000/month (Stipend)","Flutter, Dart, Firebase","Exciting 3 Months internship at our Ahmedabad office! Learn Flutter, Dart, Firebase on real projects. PPO for outstanding performers.",Mobile App Development,Internship,2026-03-13,Internshala,0.0,
Deep Learning Intern,DevMasters India,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹12,000/month (Stipend)","Python, Machine Learning, scikit-learn, Pandas","Join our startup as Deep Learning Intern and learn Python, Machine Learning, scikit-learn from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Artificial Intelligence / Machine Learning,Internship,2026-02-26,Internshala,0.0,
Junior Data Analyst,CloudNine Technologies,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Pandas, Matplotlib, SQL","Join our startup as Junior Data Analyst and learn Python, Pandas, Matplotlib from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Data Analytics,Internship,2026-02-03,Internshala,0.0,
Network Support Intern,DataFirst Analytics,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹13,000/month","CCNA Basics, Cisco Packet Tracer, TCP/IP","We are looking for a passionate Network Support Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with CCNA Basics, Cisco Packet Tracer, TCP/IP. Certificate provided.",Network Engineering,Part-time,2026-02-15,Internshala,0.0,
IoT Development Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹11,000/month (Stipend)","Arduino, C, Electronics Basics","We are looking for a passionate IoT Development Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Arduino, C, Electronics Basics. Certificate provided.",Embedded Systems / IoT,Internship,2026-02-15,Internshala,0.0,
Database Intern,FutureBuild Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹12,000/month (Stipend)","SQL, Python, MySQL, ETL Basics","Exciting 12 Months internship at our Ahmedabad office! Learn SQL, Python, MySQL on real projects. PPO for outstanding performers.",Data Engineering,Internship,2026-02-09,Internshala,0.0,
Android Development Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹11,000/month (Stipend)","Flutter, Dart, Firebase","We are looking for a passionate Android Development Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Flutter, Dart, Firebase. Certificate provided.",Mobile App Development,Internship,2026-03-10,Internshala,0.0,
WordPress Developer Intern,Ahmedabad Startup Hub,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Django, Python, HTML, CSS, SQLite","Exciting 3 Months internship at our Ahmedabad office! Learn Django, Python, HTML on real projects. PPO for outstanding performers.",Web Development,Full-time,2026-02-27,Internshala,0.0,
Blockchain Development Intern,DataFirst Analytics,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹8,000/month (Stipend)","Blockchain Fundamentals, Python, Cryptography","Join our startup as Blockchain Development Intern and learn Blockchain Fundamentals, Python, Cryptography from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Blockchain Development,Internship,2026-03-06,Internshala,0.0,
Machine Learning Intern,Technovia Consulting,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹17,500/month (Stipend)","Python, Pandas, NumPy, Matplotlib","Apply for Machine Learning Intern at our Ahmedabad company! Work on projects using Python, Pandas, NumPy. Duration: 12 Months. Stipend provided.",Data Science,Internship,2026-03-23,Internshala,0.0,
Web Development Intern,Technovia Consulting,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹19,000/month (Stipend)","React, HTML, CSS, JavaScript, Git","Join our startup as Web Development Intern and learn React, HTML, CSS from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Web Development,Internship,2026-02-19,Internshala,0.0,
Excel & Data Analyst Intern,CloudNine Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹13,500/month (Stipend)","Excel, Power BI, SQL","Exciting 3 Months internship at our Ahmedabad office! Learn Excel, Power BI, SQL on real projects. PPO for outstanding performers.",Data Analytics,Internship,2026-02-28,Internshala,0.0,
DevOps Intern,Technovia Consulting,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Linux, Bash, Git, Docker Basics","Join our startup as DevOps Intern and learn Linux, Bash, Git from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",DevOps,Part-time,2026-02-12,Internshala,0.0,
Embedded Systems Intern,Ahmedabad Startup Hub,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹4,500/month (Stipend)","Arduino, C, Electronics Basics","Exciting 3 Months internship at our Ahmedabad office! Learn Arduino, C, Electronics Basics on real projects. PPO for outstanding performers.",Embedded Systems / IoT,Internship,2026-02-21,Internshala,0.0,
Business Analytics Intern,CloudNine Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹5,000/month (Stipend)","Tableau, SQL, Excel, Google Sheets","Apply for Business Analytics Intern at our Ahmedabad company! Work on projects using Tableau, SQL, Excel. Duration: 2 Months. Stipend provided.",Data Analytics,Internship,2026-02-19,Internshala,0.0,
Machine Learning Intern,TechVenture Gujarat,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹38,000/month","Python, NLP, NLTK, spaCy","Exciting 6 Months internship at our Ahmedabad office! Learn Python, NLP, NLTK on real projects. PPO for outstanding performers.",Artificial Intelligence / Machine Learning,Full-time,2026-02-26,Internshala,0.0,
AI/ML Intern,Agilify Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,1-3 years,"₹23,000/month","Python, TensorFlow, Keras, Pandas","Exciting 12 Months internship at our Ahmedabad office! Learn Python, TensorFlow, Keras on real projects. PPO for outstanding performers.",Data Science,Full-time,2026-03-19,Internshala,1.0,
AI/ML Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹10,000/month (Stipend)","Python, scikit-learn, Jupyter Notebook","Join our startup as AI/ML Intern and learn Python, scikit-learn, Jupyter Notebook from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Data Science,Internship,2026-01-27,Internshala,0.0,
Test Engineer Trainee,QuantumLeap IT,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹9,500/month (Stipend)","Postman, API Testing, SQL","Exciting 2 Months internship at our Ahmedabad office! Learn Postman, API Testing, SQL on real projects. PPO for outstanding performers.",QA / Software Testing,Internship,2026-02-27,Internshala,0.0,
AI/ML Intern,CloudNine Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹18,000/month (Stipend)","Python, scikit-learn, Jupyter Notebook","Exciting 1 Month internship at our Ahmedabad office! Learn Python, scikit-learn, Jupyter Notebook on real projects. PPO for outstanding performers.",Data Science,Internship,2026-02-28,Internshala,0.0,
