job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Senior DBA,Eleation Softwares,"Vadodara, Gujarat, India",Vadodara,4-6 years,7.2-12.2 LPA,"DynamoDB, DocumentDB, CosmosDB, AWS RDS, Cloud Databases, SQL","We are looking for a passionate Senior DBA with expertise in DynamoDB, DocumentDB, CosmosDB to strengthen our Vadodara-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Database Administration,Full-time,2026-03-24,Naukri,4.0,970000.0
Oracle ERP Consultant,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.2-4.9 LPA,"SAP ABAP, SAP FICO, SAP SD, SAP MM, HANA, SAP Fiori","We are seeking an experienced Oracle ERP Consultant to join our Vadodara technology team. You will design, develop, and maintain scalable solutions using SAP ABAP, SAP FICO, SAP SD. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",ERP / Enterprise Systems,Full-time,2026-03-17,Naukri,0.0,355000.0
Backend Engineer,Eleation Softwares,"Vadodara, Gujarat, India",Vadodara,0-1 years,3.0-4.1 LPA,"Node.js, TypeScript, Express, PostgreSQL, Redis, Docker, AWS","We are looking for a passionate Backend Engineer with expertise in Node.js, TypeScript, Express to strengthen our Vadodara-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Software Development,Full-time,2026-03-15,Naukri,0.0,355000.0
Principal Engineer,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,4-6 years,11.3-14.3 LPA,"Java, Quarkus, GraalVM, Kubernetes, Kafka, MongoDB, OpenAPI","We are seeking an experienced Principal Engineer to join our Vadodara technology team. You will design, develop, and maintain scalable solutions using Java, Quarkus, GraalVM. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Software Development,Full-time,2026-02-03,Naukri,4.0,1280000.0
Cloud DBA,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,7-12 years,28.0-41.2 LPA,"DynamoDB, DocumentDB, CosmosDB, AWS RDS, Cloud Databases, SQL","As a Cloud DBA at our Vadodara facility, you will work on cutting-edge projects using DynamoDB, DocumentDB, CosmosDB. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Database Administration,Full-time,2026-02-18,Naukri,7.0,3460000.0
Data Engineer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,2-4 years,Not Disclosed,"PySpark, Databricks, Snowflake, dbt, BigQuery, Python, SQL","Join our growing team as a Data Engineer based in Vadodara. You will be responsible for building and maintaining high-quality software using PySpark, Databricks, Snowflake. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Data Engineering,Full-time,2026-02-16,Naukri,2.0,
Senior iOS Developer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,3-5 years,10.7-11.9 LPA,"React Native, JavaScript, Redux, Firebase, Expo, TypeScript","We are seeking an experienced Senior iOS Developer to join our Vadodara technology team. You will design, develop, and maintain scalable solutions using React Native, JavaScript, Redux. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Mobile App Development,Full-time,2026-02-12,Naukri,3.0,1130000.0
Lead Data Analyst,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,4-6 years,Not Disclosed,"SQL, Excel, Google Data Studio, Python, Pandas, Matplotlib","We are looking for a passionate Lead Data Analyst with expertise in SQL, Excel, Google Data Studio to strengthen our Vadodara-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Data Analytics,Full-time,2026-03-22,Naukri,4.0,
Senior Android Developer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,2-3 years,5.7-7.7 LPA,"iOS, Swift, UIKit, Core ML, ARKit, CloudKit, Combine","Join our growing team as a Senior Android Developer based in Vadodara. You will be responsible for building and maintaining high-quality software using iOS, Swift, UIKit. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Mobile App Development,Full-time,2026-03-20,Naukri,2.0,670000.0
Ethical Hacker,Dhruva Infotech,"Vadodara, Gujarat, India",Vadodara,5-7 years,24.3-32.3 LPA,"Ethical Hacking, CEH, OSCP, Kali Linux, Penetration Testing, OWASP","We are seeking an experienced Ethical Hacker to join our Vadodara technology team. You will design, develop, and maintain scalable solutions using Ethical Hacking, CEH, OSCP. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Cybersecurity,Full-time,2026-02-21,Naukri,5.0,2829999.9999999995
Hardware Software Engineer,Eleation Softwares,"Vadodara, Gujarat, India",Vadodara,6-8 years,Not Disclosed,"FPGA, VHDL, Verilog, Xilinx, Vivado, Embedded Linux, Petalinux","Join our growing team as a Hardware Software Engineer based in Vadodara. You will be responsible for building and maintaining high-quality software using FPGA, VHDL, Verilog. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Embedded Systems / IoT,Full-time,2026-02-12,Naukri,6.0,
Angular Developer,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,4-6 years,10.7-13.4 LPA,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap, Redis","As a Angular Developer at our Vadodara facility, you will work on cutting-edge projects using PHP, Laravel, MySQL. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Web Development,Part-time,2026-02-20,Naukri,4.0,1205000.0
Analytics Manager,eClerx Services,"Vadodara, Gujarat, India",Vadodara,0-1 years,Not Disclosed,"SQL, Excel, Google Data Studio, Python, Pandas, Matplotlib","Exciting opportunity for a talented Analytics Manager at our Vadodara office. Working with SQL, Excel, Google Data Studio, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Data Analytics,Full-time,2026-02-26,Naukri,0.0,
React Native Developer,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,3.3-3.8 LPA,"React Native, JavaScript, Redux, Firebase, Expo, TypeScript","Exciting opportunity for a talented React Native Developer at our Vadodara office. Working with React Native, JavaScript, Redux, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Mobile App Development,Full-time,2026-03-22,Naukri,0.0,355000.0
Visual Designer,Rolta India,"Vadodara, Gujarat, India",Vadodara,1-2 years,4.3-7.5 LPA,"Figma, Zeplin, InVision, User Testing, Information Architecture","We are seeking an experienced Visual Designer to join our Vadodara technology team. You will design, develop, and maintain scalable solutions using Figma, Zeplin, InVision. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",UI / UX Design,Full-time,2026-03-23,Naukri,1.0,590000.0
BI Developer,SCI Matrix Software,"Vadodara, Gujarat, India",Vadodara,1-3 years,5.5-7.9 LPA,"Tableau, SQL, Python, Google Analytics, Looker, Data Studio","Join our growing team as a BI Developer based in Vadodara. You will be responsible for building and maintaining high-quality software using Tableau, SQL, Python. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Data Analytics,Full-time,2026-03-23,Naukri,1.0,670000.0
Tableau Developer,SCI Matrix Software,"Vadodara, Gujarat, India",Vadodara,6-8 years,15.8-23.1 LPA,"SQL, Excel, Google Data Studio, Python, Pandas, Matplotlib","Join our growing team as a Tableau Developer based in Vadodara. You will be responsible for building and maintaining high-quality software using SQL, Excel, Google Data Studio. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Data Analytics,Full-time,2026-02-07,Naukri,6.0,1945000.0
AppSec Engineer,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,2-3 years,7.5-9.3 LPA,"SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence, MITRE ATT&CK","We are seeking an experienced AppSec Engineer to join our Vadodara technology team. You will design, develop, and maintain scalable solutions using SOC Analyst, SIEM, Splunk. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Cybersecurity,Full-time,2026-03-09,Naukri,2.0,840000.0
Oracle ERP Consultant,Dhruva Infotech,"Vadodara, Gujarat, India",Vadodara,2-4 years,11.2-14.9 LPA,"Microsoft Dynamics 365, Power Platform, Power Apps, Power Automate, CRM","We are looking for a passionate Oracle ERP Consultant with expertise in Microsoft Dynamics 365, Power Platform, Power Apps to strengthen our Vadodara-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",ERP / Enterprise Systems,Full-time,2026-02-19,Naukri,2.0,1305000.0
Software Developer,Bank of Baroda IT,"Vadodara, Gujarat, India",Vadodara,1-3 years,5.7-7.3 LPA,"Kotlin, Spring Boot, Coroutines, gRPC, PostgreSQL, Docker, Kubernetes","As a Software Developer at our Vadodara facility, you will work on cutting-edge projects using Kotlin, Spring Boot, Coroutines. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Software Development,Full-time,2026-02-26,Naukri,1.0,650000.0
