job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Angular Developer,CMARIX Technolabs,"Surat, Gujarat, India",Surat,2-4 years,8.5-11.1 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Exciting opportunity for an experienced Angular Developer at our Surat office. The ideal candidate will have hands-on experience with Next.js, React, Node.js, excellent communication skills, and a track record of delivering projects on time.",Web Development,Full-time,2026-03-04,Indeed,2.0,980000.0000000001
Backend Developer,Softobiz Technologies,"Surat, Gujarat, India",Surat,2-4 years,Not Disclosed,"React, Node.js, JavaScript, HTML, CSS, MongoDB","Join our dynamic IT team as a Backend Developer. Responsibilities include designing, developing, and maintaining solutions using React, Node.js, JavaScript. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Full-time,2026-02-11,Glassdoor,2.0,
Smart Contract Developer,Dev Technosys,"Surat, Gujarat, India",Surat,2-4 years,Not Disclosed,"Hyperledger Fabric, Chaincode, Go, Docker, Blockchain","We are looking for a passionate Smart Contract Developer to join our growing team in Surat. You will work with Hyperledger Fabric, Chaincode, Go and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Blockchain Development,Full-time,2026-01-24,Indeed,2.0,
Network Administrator,Mobisoft Infotech,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹19,544/month","Cisco, CCNA, Routing, Switching, OSPF, BGP","Join our dynamic IT team as a Network Administrator. Responsibilities include designing, developing, and maintaining solutions using Cisco, CCNA, Routing. Be part of an innovative team solving real-world problems for enterprise clients.",Network Engineering,Internship,2026-01-09,Indeed,0.0,234528.0
L2 Support Engineer,Technosoft Solutions,"Surat, Gujarat, India",Surat,10+ years,37.0-52.9 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","Seeking a motivated L2 Support Engineer to strengthen our Surat team. Experience with L2 Support, ITIL, ServiceNow is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Technical Support / IT Operations,Full-time,2026-02-23,Naukri,10.0,4495000.0
Data Analyst,Infosys BPO,"Surat, Gujarat, India",Surat,3-5 years,8.1-14.2 LPA,"Tableau, SQL, Python, Google Analytics, Looker","Exciting opportunity for an experienced Data Analyst at our Surat office. The ideal candidate will have hands-on experience with Tableau, SQL, Python, excellent communication skills, and a track record of delivering projects on time.",Data Analytics,Full-time,2025-12-28,LinkedIn,3.0,1114999.9999999998
React Developer,Arrant Technologies,"Surat, Gujarat, India",Surat,5-8 years,16.6-25.9 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker","We are hiring a talented React Developer for our Surat development centre. You will leverage your expertise in Vue.js, Laravel, PHP to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Contract,2026-01-29,Naukri,5.0,2125000.0
Software Developer,Infowind Technologies,"Surat, Gujarat, India",Surat,2-4 years,7.5-11.5 LPA,"Python, Django, REST API, PostgreSQL, Docker","Seeking a motivated Software Developer to strengthen our Surat team. Experience with Python, Django, REST API is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Software Development,Full-time,2026-01-08,Glassdoor,2.0,950000.0
Backend Engineer,Synarion IT Solutions,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,2.9-4.6 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","Join our dynamic IT team as a Backend Engineer. Responsibilities include designing, developing, and maintaining solutions using Go, Microservices, Docker. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Full-time,2026-03-08,Naukri,0.0,375000.0
Product Designer,CMARIX Technolabs,"Surat, Gujarat, India",Surat,10+ years,48.4-61.1 LPA,"Figma, User Research, Interaction Design, Usability Testing","We are looking for a passionate Product Designer to join our growing team in Surat. You will work with Figma, User Research, Interaction Design and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",UI / UX Design,Full-time,2026-01-06,LinkedIn,10.0,5475000.0
Lead Data Scientist,HData Systems,"Surat, Gujarat, India",Surat,4-6 years,Not Disclosed,"Python, scikit-learn, Statistical Analysis, A/B Testing, Pandas","We are looking for a passionate Lead Data Scientist to join our growing team in Surat. You will work with Python, scikit-learn, Statistical Analysis and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Science,Part-time,2026-02-18,Glassdoor,4.0,
Frontend Developer,Softobiz Technologies,"Surat, Gujarat, India",Surat,10+ years,35.9-58.8 LPA,"Angular, TypeScript, Spring Boot, Java, MySQL","Exciting opportunity for an experienced Frontend Developer at our Surat office. The ideal candidate will have hands-on experience with Angular, TypeScript, Spring Boot, excellent communication skills, and a track record of delivering projects on time.",Web Development,Full-time,2026-02-06,LinkedIn,10.0,4734999.999999999
Azure Cloud Engineer,QSS Technosoft,"Surat, Gujarat, India",Surat,1-3 years,4.3-6.6 LPA,"GCP, BigQuery, GKE, Cloud Run, Pub/Sub, Terraform","We are looking for a passionate Azure Cloud Engineer to join our growing team in Surat. You will work with GCP, BigQuery, GKE and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cloud Computing,Full-time,2026-01-30,Indeed,1.0,544999.9999999999
Android Developer,Infowind Technologies,"Surat, Gujarat, India",Surat,2-4 years,7.8-11.5 LPA,"Flutter, Dart, Firebase, REST API, Android, iOS","Seeking a motivated Android Developer to strengthen our Surat team. Experience with Flutter, Dart, Firebase is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Mobile App Development,Full-time,2026-01-14,LinkedIn,2.0,965000.0
NoSQL Engineer,Softobiz Technologies,"Surat, Gujarat, India",Surat,2-4 years,Not Disclosed,"SQL Server, SSRS, SSIS, T-SQL, Database Administration","We are looking for a passionate NoSQL Engineer to join our growing team in Surat. You will work with SQL Server, SSRS, SSIS and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Database Administration,Full-time,2026-02-22,Indeed,2.0,
Java Full Stack Developer,Infosys BPO,"Surat, Gujarat, India",Surat,10+ years,36.2-64.2 LPA,"Django, Python, PostgreSQL, React, REST API","We are looking for a passionate Java Full Stack Developer to join our growing team in Surat. You will work with Django, Python, PostgreSQL and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Full-time,2026-03-08,Naukri,10.0,5020000.0
Senior Data Engineer,Infowind Technologies,"Surat, Gujarat, India",Surat,2-4 years,6.4-11.2 LPA,"Python, ETL, Hadoop, Hive, HDFS, Data Pipeline","We are looking for a passionate Senior Data Engineer to join our growing team in Surat. You will work with Python, ETL, Hadoop and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Engineering,Full-time,2026-01-08,Indeed,2.0,880000.0000000001
Android Developer,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,1-3 years,5.1-7.4 LPA,"React Native, JavaScript, Redux, Firebase, Expo","We are looking for a passionate Android Developer to join our growing team in Surat. You will work with React Native, JavaScript, Redux and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Mobile App Development,Contract,2026-03-02,Naukri,1.0,625000.0
Analytics Engineer,Technosoft Solutions,"Surat, Gujarat, India",Surat,3-5 years,Not Disclosed,"Python, Apache Spark, Kafka, Airflow, AWS, SQL","Seeking a motivated Analytics Engineer to strengthen our Surat team. Experience with Python, Apache Spark, Kafka is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Engineering,Full-time,2026-02-06,Glassdoor,3.0,
Scrum Master,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,3-5 years,Not Disclosed,"Product Management, Agile, Scrum, JIRA, Roadmap","Join our dynamic IT team as a Scrum Master. Responsibilities include designing, developing, and maintaining solutions using Product Management, Agile, Scrum. Be part of an innovative team solving real-world problems for enterprise clients.",Product Management,Full-time,2026-02-05,Glassdoor,3.0,
IT Support Engineer,Softobiz Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹11,854/month","Technical Support, Windows Server, Active Directory, Help Desk","Join our dynamic IT team as a IT Support Engineer. Responsibilities include designing, developing, and maintaining solutions using Technical Support, Windows Server, Active Directory. Be part of an innovative team solving real-world problems for enterprise clients.",Technical Support / IT Operations,Internship,2026-02-12,Naukri,0.0,142248.0
CCNA Engineer,Tata Consultancy Services,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹12,839/month","Cisco, CCNA, Routing, Switching, OSPF, BGP","We are hiring a talented CCNA Engineer for our Surat development centre. You will leverage your expertise in Cisco, CCNA, Routing to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Network Engineering,Internship,2025-12-27,Naukri,0.0,154068.0
Backend Engineer,Softvan Pvt Ltd,"Surat, Gujarat, India",Surat,10+ years,46.6-61.1 LPA,"Java, Spring Boot, Microservices, REST API, MySQL","Join our dynamic IT team as a Backend Engineer. Responsibilities include designing, developing, and maintaining solutions using Java, Spring Boot, Microservices. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Full-time,2026-02-08,Glassdoor,10.0,5385000.0
Cloud Engineer,HData Systems,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹17,793/month","AWS, EC2, S3, Lambda, RDS, CloudFormation","Join our dynamic IT team as a Cloud Engineer. Responsibilities include designing, developing, and maintaining solutions using AWS, EC2, S3. Be part of an innovative team solving real-world problems for enterprise clients.",Cloud Computing,Internship,2026-01-26,Glassdoor,0.0,213516.0
Node.js Developer,Technosoft Solutions,"Surat, Gujarat, India",Surat,7-10 years,26.0-41.1 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","We are hiring a talented Node.js Developer for our Surat development centre. You will leverage your expertise in Next.js, React, Node.js to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Full-time,2025-12-31,Indeed,0.0,3354999.9999999995
Flutter Developer,DigiPrima Technologies,"Surat, Gujarat, India",Surat,1-3 years,5.1-6.1 LPA,"Flutter, Dart, Firebase, REST API, Android, iOS","We are looking for a passionate Flutter Developer to join our growing team in Surat. You will work with Flutter, Dart, Firebase and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Mobile App Development,Full-time,2026-01-28,Indeed,1.0,560000.0
Data Scientist,Softobiz Technologies,"Surat, Gujarat, India",Surat,4-6 years,14.4-18.0 LPA,"Python, scikit-learn, Statistical Analysis, A/B Testing, Pandas","Seeking a motivated Data Scientist to strengthen our Surat team. Experience with Python, scikit-learn, Statistical Analysis is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Science,Contract,2025-12-30,Naukri,4.0,1620000.0
Network Engineer,QSS Technosoft,"Surat, Gujarat, India",Surat,10+ years,48.1-65.9 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Exciting opportunity for an experienced Network Engineer at our Surat office. The ideal candidate will have hands-on experience with Cisco, CCNA, Routing, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Full-time,2026-01-30,LinkedIn,10.0,5700000.0
Flutter Developer,HData Systems,"Surat, Gujarat, India",Surat,4-6 years,13.3-20.0 LPA,"React Native, JavaScript, Redux, Firebase, Expo","Exciting opportunity for an experienced Flutter Developer at our Surat office. The ideal candidate will have hands-on experience with React Native, JavaScript, Redux, excellent communication skills, and a track record of delivering projects on time.",Mobile App Development,Part-time,2026-03-09,Indeed,4.0,1664999.9999999998
Frontend Developer,DigiPrima Technologies,"Surat, Gujarat, India",Surat,10+ years,42.4-68.3 LPA,"Angular, TypeScript, Spring Boot, Java, MySQL","We are hiring a talented Frontend Developer for our Surat development centre. You will leverage your expertise in Angular, TypeScript, Spring Boot to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Contract,2026-02-17,Glassdoor,10.0,5534999.999999999
Angular Developer,Mobisoft Infotech,"Surat, Gujarat, India",Surat,2-4 years,8.3-9.2 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker","We are hiring a talented Angular Developer for our Surat development centre. You will leverage your expertise in Vue.js, Laravel, PHP to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Part-time,2026-02-11,Naukri,2.0,875000.0
