job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Game Programmer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,7-10 years,Not Disclosed,"Unreal Engine, C++, Blueprint, Game Design","We are looking for a passionate Game Programmer to join our growing team in Surat. You will work with Unreal Engine, C++, Blueprint and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Game Development,Contract,2026-02-15,LinkedIn,0.0,
Junior Data Scientist,Orion InfoSolutions,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹13,623/month","Python, Data Science, Machine Learning, SQL, Tableau","We are hiring a talented Junior Data Scientist for our Surat development centre. You will leverage your expertise in Python, Data Science, Machine Learning to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Science,Internship,2026-02-18,LinkedIn,0.0,163476.0
Backend Engineer,Mobisoft Infotech,"Surat, Gujarat, India",Surat,1-3 years,5.6-7.9 LPA,"Java, Spring Boot, Microservices, REST API, MySQL","We are looking for a passionate Backend Engineer to join our growing team in Surat. You will work with Java, Spring Boot, Microservices and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2026-01-09,Indeed,1.0,675000.0
Software Developer,Arrant Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹18,447/month","Go, Microservices, Docker, PostgreSQL, gRPC","We are hiring a talented Software Developer for our Surat development centre. You will leverage your expertise in Go, Microservices, Docker to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Software Development,Internship,2026-03-20,Indeed,0.0,221364.0
BI Developer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,3-5 years,Not Disclosed,"Power BI, SQL, Excel, Python, Data Visualization","We are hiring a talented BI Developer for our Surat development centre. You will leverage your expertise in Power BI, SQL, Excel to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Full-time,2026-02-18,LinkedIn,3.0,
Senior Software Engineer,Infowind Technologies,"Surat, Gujarat, India",Surat,3-5 years,8.9-15.3 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","Exciting opportunity for an experienced Senior Software Engineer at our Surat office. The ideal candidate will have hands-on experience with Go, Microservices, Docker, excellent communication skills, and a track record of delivering projects on time.",Software Development,Full-time,2026-02-06,LinkedIn,3.0,1210000.0000000002
Backend Developer,Softvan Pvt Ltd,"Surat, Gujarat, India",Surat,10+ years,49.8-59.0 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB","We are looking for a passionate Backend Developer to join our growing team in Surat. You will work with React, Node.js, JavaScript and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Contract,2026-01-09,Naukri,10.0,5440000.0
SQL Server DBA,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,4-6 years,12.6-19.6 LPA,"MySQL, PostgreSQL, Oracle DBA, Performance Tuning, SQL","Seeking a motivated SQL Server DBA to strengthen our Surat team. Experience with MySQL, PostgreSQL, Oracle DBA is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Database Administration,Full-time,2026-01-13,Glassdoor,4.0,1610000.0000000002
Node.js Developer,CMARIX Technolabs,"Surat, Gujarat, India",Surat,10+ years,Not Disclosed,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Seeking a motivated Node.js Developer to strengthen our Surat team. Experience with Next.js, React, Node.js is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Web Development,Part-time,2026-02-25,Naukri,10.0,
Flutter Developer,QSS Technosoft,"Surat, Gujarat, India",Surat,4-6 years,13.2-19.4 LPA,"Android, Kotlin, Java, Retrofit, Room, Jetpack","Join our dynamic IT team as a Flutter Developer. Responsibilities include designing, developing, and maintaining solutions using Android, Kotlin, Java. Be part of an innovative team solving real-world problems for enterprise clients.",Mobile App Development,Contract,2026-02-05,LinkedIn,4.0,1629999.9999999998
Software Developer,HData Systems,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹11,760/month","Python, Django, REST API, PostgreSQL, Docker","Join our dynamic IT team as a Software Developer. Responsibilities include designing, developing, and maintaining solutions using Python, Django, REST API. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Internship,2026-01-09,Indeed,0.0,141120.0
React Developer,Orion InfoSolutions,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹7,187/month","React, Node.js, JavaScript, HTML, CSS, MongoDB","Exciting opportunity for an experienced React Developer at our Surat office. The ideal candidate will have hands-on experience with React, Node.js, JavaScript, excellent communication skills, and a track record of delivering projects on time.",Web Development,Internship,2026-03-04,Glassdoor,0.0,86244.0
Data Analyst,HData Systems,"Surat, Gujarat, India",Surat,10+ years,44.3-58.0 LPA,"Power BI, SQL, Excel, Python, Data Visualization","Seeking a motivated Data Analyst to strengthen our Surat team. Experience with Power BI, SQL, Excel is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Analytics,Part-time,2026-02-19,LinkedIn,10.0,5115000.0
Performance Test Engineer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,1-3 years,5.6-7.0 LPA,"Selenium, Python, TestNG, JUnit, Automation Testing","Exciting opportunity for an experienced Performance Test Engineer at our Surat office. The ideal candidate will have hands-on experience with Selenium, Python, TestNG, excellent communication skills, and a track record of delivering projects on time.",QA / Software Testing,Full-time,2026-01-25,LinkedIn,1.0,630000.0
Junior Data Scientist,QSS Technosoft,"Surat, Gujarat, India",Surat,4-6 years,12.6-21.3 LPA,"Python, Data Science, Machine Learning, SQL, Tableau","We are hiring a talented Junior Data Scientist for our Surat development centre. You will leverage your expertise in Python, Data Science, Machine Learning to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Science,Full-time,2026-02-26,Indeed,4.0,1695000.0
QA Lead,DigiPrima Technologies,"Surat, Gujarat, India",Surat,5-8 years,19.4-28.2 LPA,"Cypress, JavaScript, Postman, API Testing, JIRA","Seeking a motivated QA Lead to strengthen our Surat team. Experience with Cypress, JavaScript, Postman is mandatory. Participate in sprint planning, code reviews, and technical documentation.",QA / Software Testing,Part-time,2026-02-03,Indeed,5.0,2379999.9999999995
Node.js Developer,Softobiz Technologies,"Surat, Gujarat, India",Surat,5-8 years,20.2-25.8 LPA,"Angular, TypeScript, Spring Boot, Java, MySQL","Join our dynamic IT team as a Node.js Developer. Responsibilities include designing, developing, and maintaining solutions using Angular, TypeScript, Spring Boot. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Part-time,2026-02-05,Indeed,5.0,2300000.0
Computer Vision Engineer,HData Systems,"Surat, Gujarat, India",Surat,2-4 years,8.2-11.0 LPA,"Python, ML Engineer, MLflow, Kubeflow, Feature Store","Exciting opportunity for an experienced Computer Vision Engineer at our Surat office. The ideal candidate will have hands-on experience with Python, ML Engineer, MLflow, excellent communication skills, and a track record of delivering projects on time.",Artificial Intelligence / Machine Learning,Full-time,2025-12-24,LinkedIn,2.0,960000.0
AI Engineer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,1-3 years,5.1-6.1 LPA,"Python, Machine Learning, Deep Learning, Computer Vision, OpenCV","We are hiring a talented AI Engineer for our Surat development centre. You will leverage your expertise in Python, Machine Learning, Deep Learning to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Artificial Intelligence / Machine Learning,Full-time,2026-03-13,Naukri,1.0,560000.0
Full Stack Developer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,4-6 years,14.2-17.6 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB","Join our dynamic IT team as a Full Stack Developer. Responsibilities include designing, developing, and maintaining solutions using React, Node.js, JavaScript. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Full-time,2026-03-02,LinkedIn,4.0,1590000.0
Node.js Developer,Arrant Technologies,"Surat, Gujarat, India",Surat,10+ years,37.4-69.1 LPA,"Vue.js, Laravel, PHP, MySQL, REST API, Docker","We are hiring a talented Node.js Developer for our Surat development centre. You will leverage your expertise in Vue.js, Laravel, PHP to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Web Development,Contract,2026-01-07,Indeed,10.0,5325000.0
QA Lead,IndiaNIC Infotech,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹8,406/month","Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","Seeking a motivated QA Lead to strengthen our Surat team. Experience with Manual Testing, JIRA, Test Cases is mandatory. Participate in sprint planning, code reviews, and technical documentation.",QA / Software Testing,Internship,2026-03-12,Indeed,0.0,100872.0
Data Analyst,Arrant Technologies,"Surat, Gujarat, India",Surat,10+ years,49.0-62.9 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","We are hiring a talented Data Analyst for our Surat development centre. You will leverage your expertise in Power BI, DAX, SQL Server to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Full-time,2026-01-12,Indeed,10.0,5595000.0
React Native Developer,ValueSoft Technologies,"Surat, Gujarat, India",Surat,3-5 years,Not Disclosed,"iOS, Swift, SwiftUI, Xcode, Core Data","We are hiring a talented React Native Developer for our Surat development centre. You will leverage your expertise in iOS, Swift, SwiftUI to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Mobile App Development,Part-time,2026-01-02,LinkedIn,3.0,
Backend Engineer,DigiPrima Technologies,"Surat, Gujarat, India",Surat,4-6 years,12.9-18.4 LPA,"C#, .NET Core, ASP.NET, SQL Server, Angular","We are looking for a passionate Backend Engineer to join our growing team in Surat. You will work with C#, .NET Core, ASP.NET and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2026-01-03,Glassdoor,4.0,1564999.9999999998
Tableau Developer,Infowind Technologies,"Surat, Gujarat, India",Surat,5-8 years,22.8-23.2 LPA,"Tableau, SQL, Python, Google Analytics, Looker","We are looking for a passionate Tableau Developer to join our growing team in Surat. You will work with Tableau, SQL, Python and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Full-time,2026-02-15,Naukri,5.0,2300000.0
Software Developer,Synarion IT Solutions,"Surat, Gujarat, India",Surat,1-3 years,4.4-6.8 LPA,"Java, Spring Boot, Microservices, REST API, MySQL","We are hiring a talented Software Developer for our Surat development centre. You will leverage your expertise in Java, Spring Boot, Microservices to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Software Development,Full-time,2026-01-19,LinkedIn,1.0,560000.0
Game Programmer,Softobiz Technologies,"Surat, Gujarat, India",Surat,1-3 years,5.6-6.1 LPA,"Unity, C#, 3D Modeling, Blender, Shader Programming","Join our dynamic IT team as a Game Programmer. Responsibilities include designing, developing, and maintaining solutions using Unity, C#, 3D Modeling. Be part of an innovative team solving real-world problems for enterprise clients.",Game Development,Full-time,2026-02-27,LinkedIn,1.0,585000.0
ETL Developer,Tata Consultancy Services,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,"₹8,707/month","PySpark, Databricks, Snowflake, dbt, BigQuery, Python","We are hiring a talented ETL Developer for our Surat development centre. You will leverage your expertise in PySpark, Databricks, Snowflake to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Engineering,Internship,2026-03-19,LinkedIn,0.0,104484.0
Software Engineer,Arrant Technologies,"Surat, Gujarat, India",Surat,7-10 years,29.2-34.0 LPA,"Python, Django, REST API, PostgreSQL, Docker","Exciting opportunity for an experienced Software Engineer at our Surat office. The ideal candidate will have hands-on experience with Python, Django, REST API, excellent communication skills, and a track record of delivering projects on time.",Software Development,Full-time,2026-01-16,Indeed,0.0,3160000.0
Angular Developer,Technosoft Solutions,"Surat, Gujarat, India",Surat,7-10 years,28.7-41.4 LPA,"Django, Python, PostgreSQL, React, REST API","We are looking for a passionate Angular Developer to join our growing team in Surat. You will work with Django, Python, PostgreSQL and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Full-time,2026-03-04,LinkedIn,0.0,3504999.9999999995
Azure Cloud Engineer,Infowind Technologies,"Surat, Gujarat, India",Surat,Fresher / 0-1 years,2.8-3.8 LPA,"Azure, Azure DevOps, ARM Templates, Azure Functions","Exciting opportunity for an experienced Azure Cloud Engineer at our Surat office. The ideal candidate will have hands-on experience with Azure, Azure DevOps, ARM Templates, excellent communication skills, and a track record of delivering projects on time.",Cloud Computing,Full-time,2026-01-11,Glassdoor,0.0,330000.0
